ia_mean,ia_std,ia_min,ia_max,ia_range,ia_cv,ia_slope,ia_skew,ia_kurt,ia_mean_diff,ia_fft_dominant_freq,freq_mean,freq_std,freq_min,freq_max,freq_range,freq_cv,freq_slope,freq_skew,freq_kurt,freq_mean_diff,freq_fft_dominant_freq,motor_u_v_mean,motor_u_v_std,motor_u_v_min,motor_u_v_max,motor_u_v_range,motor_u_v_cv,motor_u_v_slope,motor_u_v_skew,motor_u_v_kurt,motor_u_v_mean_diff,motor_u_v_fft_dominant_freq,p_kw_mean,p_kw_std,p_kw_min,p_kw_max,p_kw_range,p_kw_cv,p_kw_slope,p_kw_skew,p_kw_kurt,p_kw_mean_diff,p_kw_fft_dominant_freq,s_kva_mean,s_kva_std,s_kva_min,s_kva_max,s_kva_range,s_kva_cv,s_kva_slope,s_kva_skew,s_kva_kurt,s_kva_mean_diff,s_kva_fft_dominant_freq,cos_phi_mean,cos_phi_std,cos_phi_min,cos_phi_max,cos_phi_range,cos_phi_cv,cos_phi_slope,cos_phi_skew,cos_phi_kurt,cos_phi_mean_diff,cos_phi_fft_dominant_freq,load_pct_mean,load_pct_std,load_pct_min,load_pct_max,load_pct_range,load_pct_cv,load_pct_slope,load_pct_skew,load_pct_kurt,load_pct_mean_diff,load_pct_fft_dominant_freq,r_kohm_mean,r_kohm_std,r_kohm_min,r_kohm_max,r_kohm_range,r_kohm_cv,r_kohm_slope,r_kohm_skew,r_kohm_kurt,r_kohm_mean_diff,r_kohm_fft_dominant_freq,pintake_mean,pintake_std,pintake_min,pintake_max,pintake_range,pintake_cv,pintake_slope,pintake_skew,pintake_kurt,pintake_mean_diff,pintake_fft_dominant_freq,pdescarga_mean,pdescarga_std,pdescarga_min,pdescarga_max,pdescarga_range,pdescarga_cv,pdescarga_slope,pdescarga_skew,pdescarga_kurt,pdescarga_mean_diff,pdescarga_fft_dominant_freq,tmotor_mean,tmotor_std,tmotor_min,tmotor_max,tmotor_range,tmotor_cv,tmotor_slope,tmotor_skew,tmotor_kurt,tmotor_mean_diff,tmotor_fft_dominant_freq,tliq_mean,tliq_std,tliq_min,tliq_max,tliq_range,tliq_cv,tliq_slope,tliq_skew,tliq_kurt,tliq_mean_diff,tliq_fft_dominant_freq,vibr_xy_g_mean,vibr_xy_g_std,vibr_xy_g_min,vibr_xy_g_max,vibr_xy_g_range,vibr_xy_g_cv,vibr_xy_g_slope,vibr_xy_g_skew,vibr_xy_g_kurt,vibr_xy_g_mean_diff,vibr_xy_g_fft_dominant_freq,vibr_z_g_mean,vibr_z_g_std,vibr_z_g_min,vibr_z_g_max,vibr_z_g_range,vibr_z_g_cv,vibr_z_g_slope,vibr_z_g_skew,vibr_z_g_kurt,vibr_z_g_mean_diff,vibr_z_g_fft_dominant_freq,failure
6.853094832481545,7.439494088660732,0.0,17.8,17.8,1.085567071595133,-0.002100129379182,0.2249862405900864,-1.844840326343029,-0.001561760530052,0.00390625,46.8740393715692,50.06489317413539,0.0,120.0,120.0,1.0680729428345697,-0.0140474348252702,0.1388438547470585,-1.968814827610392,-0.0097491717936583,0.00390625,1742.036248343744,1860.0161144877184,0.0,4271.0,4271.0,1.0677252647619386,-0.5219350517873553,0.1367298477945916,-1.9726101036014871,-0.3597728348319924,0.00390625,27.035737270490248,30.58059780639615,0.0,77.1,77.1,1.131117583383796,-0.0085876003271381,0.3415900742028863,-1.7623789509656886,-0.0065026029342167,0.0234375,37.96934506908953,41.49403690885772,0.0,100.1,100.1,1.0928299351320023,-0.0116516005726386,0.2579619172315544,-1.795881901783088,-0.008812115475627,0.00390625,0.3292863903085368,0.363188334271317,0.0,0.86,0.86,1.102955800666449,-0.0001035991942465,0.2443263140987501,-1.9020877498132405,-7.004259346900142e-05,0.00390625,19.643573727049024,22.0735887921148,0.0,55.0,55.0,1.1237053450065282,-0.006235456975425,0.3089524828481189,-1.8173745303515485,-0.0046379555134879,0.0234375,4.0,0.0,4.0,4.0,0.0,0.0,1.3466797831383322e-19,,,0.0,0.0,803.9943430815824,682.6223328918328,92.824,1945.826,1853.002,0.8490387261624877,0.2133744352318258,0.2700436886051785,-1.5609802463321645,0.17269985802177,0.00390625,2377.7797106757525,1166.4991365320798,634.25,3736.317,3102.067,0.490583350213114,-0.2825422273083637,0.0567200530884224,-1.7518899218780728,-0.1670301940369143,0.00390625,240.0375865985236,16.18739856788241,223.0,265.6,42.60000000000002,0.0674369326790339,-0.0047342087960068,0.16290758041274,-1.8783909547180688,-0.0039271178419309,0.00390625,223.60197331061897,6.081463334224397,216.19,234.19,18.0,0.0271977176416787,-0.0018701351394228,0.0919237590265621,-1.7978173484076183,-0.0017037387600567,0.00390625,0.6647072685973878,0.93479045099799,0.002,5.258,5.256,1.406318984551666,-0.0001995505201628,1.949881604209691,4.629199399890805,-0.0001686701372456,0.0234375,0.2772323490441037,0.3712502980133766,0.0,2.312,2.312,1.339130513785446,-7.836716113434993e-05,1.6373007125298786,2.964527360761398,-6.909607193563634e-05,0.0234375,Rotura de eje
10.944514549392595,6.664301938041854,0.0,18.2,18.2,0.6089170888270885,-0.0016453914401116,-0.9094974993503072,-0.9323944475538172,-0.0015445469956677,0.00390625,74.22875035314061,43.90887208845557,0.0,120.0,120.0,0.5915345722453994,-0.0106869635041658,-1.085061924318208,-0.7948177004524393,-0.0097005085703522,0.00390625,2758.346736980883,1630.5343162479244,0.0,4271.0,4271.0,0.5911273932270774,-0.396931256969789,-1.0899746881931325,-0.7921460129059565,-0.3577886607647391,0.00390625,43.90228835106884,28.17639883565884,0.0,78.2,78.2,0.641797953909454,-0.0070857283550627,-0.7484965500546238,-1.186634075553008,-0.0066208325485025,0.0234375,60.62296826443168,37.38028733620677,0.0,101.3,101.3,0.6166027234621286,-0.0091254290873608,-0.8395262280002014,-0.9824163288727455,-0.008815219438689,0.0234375,0.5337131556643752,0.328996414893285,0.0,0.86,0.86,0.6164292774154027,-8.495065287749505e-05,-0.9349484106946064,-1.0583143572707114,-7.06347711433415e-05,0.00390625,31.913645352669743,20.23775569998123,0.0,55.0,55.0,0.6341411479741293,-0.0051510189575675,-0.8147298986768399,-1.154510763392349,-0.0047089847428894,0.0234375,4.0,0.0,4.0,4.0,0.0,0.0,-3.3504751709480327e-19,,,0.0,0.0,371.06290535832,424.3704495625372,92.824,1417.889,1325.0649999999998,1.143661744233745,0.108678926437647,1.2839299166478884,-0.0249416453954758,0.1218710679977397,0.00390625,2905.869933327055,1173.0842494861083,634.25,3736.317,3102.067,0.4036946857229064,-0.2906446249546905,-0.9919599286062848,-0.9380268334733076,-0.2097159540403088,0.00390625,249.12108108108103,13.698317705023054,224.49,267.1,42.610000000000014,0.0549865858223563,-0.0033797708924631,-0.991344774571797,-0.8064255921733987,-0.0030043322659634,0.00390625,227.12429701478484,4.828662670146842,217.71,235.9,18.19,0.0212600005090275,-0.0011856745269003,-0.9168735088143144,-0.5993475061849458,-0.0010171407044641,0.00390625,1.0175197287880215,0.9392272995360124,0.002,5.258,5.256,0.9230556154962576,-0.0001404592357981,1.496706262880063,3.316108831201527,-0.0001459785270295,0.0234375,0.4221482248799321,0.383124504339509,0.0,2.312,2.312,0.9075591978350204,-5.550849963239142e-05,1.1988400108446553,1.9546549867243843,-5.556601996609513e-05,0.0234375,Rotura de eje
12.966691694040357,5.147758992717228,0.0,18.2,18.2,0.3969986419190639,-0.0009455979102408,-1.8096545178311376,2.0213882907790124,-0.001520555659846,0.0234375,87.79993430314407,32.91732458925998,0.0,120.0,120.0,0.3749128612739887,-0.0058752206960142,-2.255167667257342,3.1853203100043395,-0.0096677304298854,0.00390625,3262.739746597841,1221.444773243032,0.0,4271.0,4271.0,0.3743616923527749,-0.2181680470853864,-2.2689729474233054,3.2185911580303275,-0.3571428571428571,0.00390625,52.24430783669639,22.63284652266769,0.0,78.2,78.2,0.4332117212350239,-0.0043852370843448,-1.502314442024021,0.9253871840930988,-0.00646705462737,0.0234375,71.80587517597372,29.21387789957205,0.0,101.3,101.3,0.4068452313682965,-0.0052406900873964,-1.6438595198041337,1.6164128790976546,-0.0089074525999624,0.0234375,0.6354321914594088,0.2557654296766412,0.0,0.86,0.86,0.4025062518303015,-5.227237432787088e-05,-1.9253179577733697,1.8968068582407296,-7.039609536324388e-05,0.00390625,37.98535898639137,16.093505272566517,0.0,56.0,56.0,0.4236765349073619,-0.0031915861417983,-1.6483862813946792,1.2227930098383455,-0.0045992115637319,0.0234375,4.0,0.0,4.0,4.0,0.0,0.0,-7.853390685813534e-19,,,0.0,0.0,218.5021101830127,247.01803818146783,92.824,1050.508,957.684,1.1305064192495478,0.0486175768555333,2.252852522788361,3.420229441236689,0.0877114698704711,0.00390625,3224.311363115908,977.907015585102,634.25,3736.317,3102.067,0.3032917437105307,-0.1895482335746518,-1.996023312957524,2.0738083374196687,-0.2422786746761779,0.00390625,253.33642327545752,9.946947987314772,225.7,267.1,41.400000000000034,0.0392637894650437,-0.0017377340984865,-1.9581488605773585,2.540632768353277,-0.0031725173643701,0.00390625,228.52310558423275,3.2837711963196035,218.89,235.9,17.01000000000002,0.0143695368917924,-0.0004942038219877,-1.5303430721920246,2.258458613006118,-0.0008926224892059,0.00390625,1.2068206475832943,0.896494466017872,0.002,5.258,5.256,0.7428564201425766,-7.773712347213126e-05,1.5969020386783723,3.8763192299784,-0.0001298103998498,0.0234375,0.494230595964336,0.3598342202749509,0.0,2.312,2.312,0.7280694947119719,-2.7550948361926006e-05,1.1882816132272005,2.317464047176119,-6.908203491646328e-05,0.0234375,Rotura de eje
2.69252983891161,5.226738924481468,0.0,41.4,41.4,1.9412000004405712,-0.0003860673392726,2.0934680633862253,5.887923475053947,-0.0008931552587646,0.00390625,25.72478924964528,47.84244601676964,0.0,126.0,126.0,1.8597799014982928,-0.0054479445444286,1.3443246205134596,-0.1688199905473149,-0.0095158597662771,0.00390625,922.1785326767382,1718.2632705840747,0.0,4492.0,4492.0,1.863265311106952,-0.1895214252759291,1.3430407858532287,-0.1791268517364734,-0.3380634390651085,0.00390625,12.811559969952429,23.78080357016456,0.0,128.4,128.4,1.85619890364162,-0.0027609029960135,1.3906988649289476,0.1249037977071645,-0.0049916527545909,0.00390625,14.189433269343128,26.398843821517,0.0,187.9,187.9,1.860457942217666,-0.0026866972440271,1.4423185827430165,0.5458298554716103,-0.005041736227045,0.00390625,0.2101076704782572,0.3839840095951891,0.0,1.0,1.0,1.8275582643943749,-4.412218918293109e-05,1.3049317894890176,-0.2425700910406738,-8.26377295492488e-05,0.00390625,9.604457057006927,18.373909339244445,0.0,124.0,124.0,1.9130606998591104,-0.0016464536372466,1.85779564060942,3.6291028642253353,-0.0035058430717863,0.00390625,4.0,0.0,4.0,4.0,0.0,0.0,-1.0611570738800571e-20,,,0.0,0.0,1578.6531626742344,227.4821097162616,0.0,1717.537,1717.537,0.144098852803682,0.0373548274886468,-4.346781707067742,25.028362390047302,0.0494798831385643,0.00390625,2705.2673003088225,802.0805830198497,0.0,5496.205,5496.205,0.2964884774707059,-0.1799641690310411,0.4472779810278956,0.96260199136951,-0.1000131051752919,0.00390625,238.8693673316084,40.10231712838391,0.0,338.31,338.31,0.1678838838833286,-0.0013433614987759,-2.668531753890929,17.24169463177988,0.0021126878130217,0.00390625,220.6410600116852,26.600492470270595,0.0,248.4,248.4,0.1205600284410428,-0.0003985189429628,-7.671107450457613,61.05144048538803,-0.000559265442404,0.00390625,0.1142888740505801,0.2267911251746988,0.0,2.815,2.815,1.9843674816004344,-1.1189776905855332e-05,3.839126973716864,29.466451675058813,-3.297161936560932e-05,0.00390625,0.0349202069944078,0.0660270115451233,0.0,1.117,1.117,1.8907966827257656,-2.856963000603577e-06,4.253479819618556,31.89574308000296,-8.681135225375633e-06,0.00390625,Taponamiento
5.684654153632256,5.512039742637573,0.0,24.5,24.5,0.9696350197690762,-0.0028047851691829,0.0094319107568967,-1.7903611489503624,-0.0019294281244568,0.00390625,60.31478971150504,57.93032964296204,0.0,126.0,126.0,0.960466411638866,-0.029721374504968,-0.0745979224852897,-1.9840555935648585,-0.019815748305232,0.00390625,2141.671532846716,2057.485714707592,0.0,4492.0,4492.0,0.9606915360978704,-1.0556483833770984,-0.0749301043807637,-1.9851986400829145,-0.7027637754215192,0.00390625,30.854796663190825,29.78324118270441,0.0,93.0,93.0,0.9652710243991088,-0.0155978784048937,-0.0413793131594279,-1.939241574350512,-0.010655310272901,0.00390625,32.427337504344806,31.47079594969567,0.0,116.7,116.7,0.9705020014510604,-0.0159036922517475,0.0025526564605785,-1.8478352587353173,-0.0108986615678776,0.00390625,0.4978449774070211,0.4780205501823494,0.0,1.0,1.0,0.9601795174716328,-0.0002537767012038,-0.0680064869271251,-1.9714627763842787,-0.0001703459064835,0.00390625,21.5316301703163,20.87618696552457,0.0,124.0,124.0,0.9695590533737046,-0.0109056890957347,0.0283041636090896,-1.611635720223776,-0.0074743612028506,0.00390625,4.0,0.0,4.0,4.0,0.0,0.0,1.6089278670347505e-18,,,0.0,0.0,1208.0756150503996,578.2472332798864,0.0,1652.415,1652.415,0.4786515231960563,0.2778765535009377,-1.434356722380797,0.429252213054657,0.2872266643490352,0.00390625,2907.5889226624954,1443.646936591893,0.0,5496.205,5496.205,0.4965099864495074,0.2772603414492585,-1.1755976163099724,0.1562452260656965,0.4597441334955675,0.00390625,207.79015988877305,101.62400222762048,0.0,313.7,313.7,0.4890703307703227,0.0256841344146894,-1.361107885182487,0.3191664478253755,0.0398574656700851,0.00390625,186.76659888773028,87.24699463270221,0.0,248.4,248.4,0.4671445277276179,0.029991515006741,-1.6528896731209863,0.7876330312363096,0.0386407091952024,0.00390625,0.153900417101147,0.2129651351309206,0.0,2.407,2.407,1.3837853018355035,-4.330453755410981e-05,1.2638681487821053,3.3780618457383165,1.912045889101321e-06,0.00390625,0.0444961765728189,0.0586902921603002,0.0,0.375,0.375,1.3189962976763256,-1.087875796834842e-05,1.0363251745330102,-0.2727868344387842,1.2167564748826662e-06,0.00390625,Taponamiento
6.951438099208003,5.541699992016079,0.0,24.5,24.5,0.7972019477016505,-0.0022787823692795,-0.3908859128884697,-1.6683710465447372,-0.0016953863257365,0.00390625,71.0786855634292,56.0805765724643,0.0,126.0,126.0,0.788992876386538,-0.0223632502394332,-0.4727302773257262,-1.7662731278861814,-0.0158421345191773,0.00390625,2519.68528553564,1988.5280010396648,0.0,4492.0,4492.0,0.7891969733104743,-0.7914156334338629,-0.4726332805503669,-1.766877199351658,-0.5591995553085047,0.00390625,38.04424065582882,30.26501927267197,0.0,93.0,93.0,0.7955217071216539,-0.0127698424991114,-0.4215302880747568,-1.7446925181980897,-0.0093524180100055,0.00390625,39.50204251771572,31.49712556472934,0.0,116.7,116.7,0.7973543532743563,-0.0128491672067801,-0.3990425261288008,-1.7079657897625549,-0.0095469705391884,0.00390625,0.5954828400722524,0.4698120694983223,0.0,1.0,1.0,0.7889598790811807,-0.0001947775904892,-0.4661193598196175,-1.7601429961738997,-0.000136186770428,0.00390625,26.653605669028764,21.293162158672462,0.0,124.0,124.0,0.7988848647001225,-0.0089919006829631,-0.3652170539889971,-1.551539391580329,-0.0065314063368538,0.00390625,4.0,0.0,4.0,4.0,0.0,0.0,-1.1364235098192002e-19,,,0.0,0.0,965.8562024454634,708.0260956849974,0.0,1652.415,1652.415,0.7330553905357104,0.3034520018117322,-0.5544138257583167,-1.5551951500413457,0.2296296553640913,0.00390625,2324.616737668473,1738.2657576154654,0.0,5496.205,5496.205,0.7477644505643963,0.5302582062863594,-0.4329994141986781,-1.4980750738590536,0.3675525291828795,0.00390625,166.12818952341254,123.20181072441252,0.0,313.7,313.7,0.7416068945183418,0.040894476460994,-0.5195873890232007,-1.5509632701050735,0.0318649249583101,0.00390625,149.3198568848131,108.0644712738132,0.0,248.4,248.4,0.7237113236531914,0.0402861552061138,-0.649426079551242,-1.559293123064163,0.0308921623123957,0.00390625,0.1230433513964151,0.2001415829020902,0.0,2.407,2.407,1.6265940469817308,-1.5632746184802382e-06,1.5923808934455457,4.445755654144388,1.5286270150083008e-06,0.00390625,0.0355746838960678,0.0554188120967444,0.0,0.375,0.375,1.55781600923431,3.869381468521157e-07,1.3674085353522198,0.5502211378429256,9.727626459143845e-07,0.00390625,Taponamiento
30.83904264749335,10.924039871529908,0.0,64.4,64.4,0.3542275937809578,9.556335016538392e-05,-2.354418113248501,3.8385840900339794,0.0001280441259757,0.00390625,101.71314636068156,35.587651107623806,0.0,130.0,130.0,0.3498825115627397,0.0002680387902002,-2.4248913533064447,4.046599665615003,0.0026569156139962,0.00390625,1626.2579533142914,566.9968067197493,0.0,2584.0,2584.0,0.3486512121673057,0.0046811439830366,-2.444740747916929,4.134451789648582,0.0483859052965945,0.00390625,66.39628434945337,24.68606603686696,0.0,98.1,98.1,0.3717989083084917,0.000186434894201,-2.1526409603931045,2.877462213201148,3.939819260791432e-05,0.00390625,112.30309760661876,41.04392504945879,0.0,188.5,188.5,0.3654745587982766,0.000356171227224,-2.2106114625401427,3.1513627846947774,0.000418605796459,0.00390625,0.5269051019403131,0.1834597223011104,0.0,1.0,1.0,0.3481836133784342,1.0130993355643288e-06,-2.446649495197468,4.228131122624175,1.7236709265962385e-06,0.00390625,50.449423815621,18.25335253831249,0.0,127.0,127.0,0.3618148862318738,0.000109260927738,-2.2354029440246515,3.427951070940046,2.462387037994632e-05,0.00390625,9999.0,0.0,9999.0,9999.0,0.0,0.0,6.743136318486863e-16,,,0.0,0.0,2218.117794100266,424.69673660610897,0.0,3387.501,3387.501,0.191467169929259,4.899377956595447e-06,-0.307467710617601,10.142447943331955,0.0,0.00390625,3291.6274414951245,375.0921113122103,0.0,4084.118,4084.118,0.1139533917428504,0.0041889432752861,-8.503213538476105,71.53426599927752,0.0,0.00390625,264.44186570471777,33.95725265583516,0.0,280.4,280.4,0.1284110311555306,0.0004481611148586,-6.125905558802976,43.41583501408473,0.0,0.00390625,222.15824140648084,25.17186340101569,0.0,226.51,226.51,0.1133060076531618,0.0003140814204664,-8.60922239123371,72.97735546689385,0.0,0.00390625,0.5606133162612036,0.2257148621018158,0.0,2.598,2.598,0.4026212998419926,-1.4320358929418117e-06,-0.8352887173231176,2.958866437718698,7.381256719824488e-20,0.00390625,0.3460615089136216,0.1309365833859944,0.0,1.074,1.074,0.3783621697687179,7.241975326169868e-07,-1.4450849272330597,1.1699975774843612,-2.733798785120181e-21,0.00390625,Desbalance de fases
25.4048058926523,14.79463106697352,0.0,57.6,57.6,0.5823556034825874,-0.0001234259793772,-1.0628368815637208,-0.7471506433412736,0.0021011955077889,0.00390625,83.48820262029827,48.25985073056744,0.0,116.0,116.0,0.5780439537074684,-6.07868965182764e-05,-1.1009834057226893,-0.7078989479339954,0.007003985025963,0.00390625,1335.3911127211254,769.6072337171862,0.0,2132.0,2132.0,0.5763159769342467,8.333443042012543e-05,-1.116051884814414,-0.6854045023034931,0.1115807269653423,0.00390625,53.113041115739904,32.53319314404517,0.0,91.8,91.8,0.6125274030750999,-0.0005212183019084,-0.8876038997254493,-1.0634907067879256,0.0046673107112667,0.00390625,89.78576948620419,53.88140623108488,0.0,167.3,167.3,0.6001107585246445,-0.0005667977347734,-0.9465224797715897,-0.949398997256108,0.0078009902185726,0.00390625,0.4429016482521282,0.2544823086746708,0.0,1.0,1.0,0.5745797282059403,-3.745980445586162e-07,-1.1241377142664026,-0.6474522600784014,3.622750875498128e-05,0.00390625,41.32252611241925,24.576299750975373,0.0,76.0,76.0,0.5947434017977209,-0.0002874596307576,-0.9775399936881212,-0.896300793237637,0.0035019925129815,0.00390625,9999.0,0.0,9999.0,9999.0,0.0,0.0,5.1558550708019915e-17,,,0.0,0.0,2166.769756686591,812.7356267618646,0.0,3387.501,3387.501,0.3750909039845074,0.0687800259883268,-1.2404769943730791,2.320627150024696,-0.0719321338002656,0.00390625,3025.0196580933407,961.1445356705436,0.0,4084.118,4084.118,0.3177316660072053,0.0645910288618513,-2.8172194379678444,5.976004598643415,0.0035641830696775,0.00390625,236.96011592102883,77.99845965744936,0.0,280.4,280.4,0.3291628186215258,0.0040749688557005,-2.4987523518611963,4.812030135336427,0.0039125709455379,0.00390625,203.09206605083625,64.53577369777871,0.0,226.51,226.51,0.3177660996448019,0.0042124326447581,-2.814027992123997,5.968467434895901,0.0009666706919454,0.00390625,0.5362561733985388,0.3325127078548029,0.0,2.598,2.598,0.620063179408256,1.0247938089129096e-05,-0.5336552471273945,0.0533396609748417,4.268808114961992e-05,0.00390625,0.2662645655980196,0.172200921918476,0.0,1.074,1.074,0.6467286457427018,2.707582279264584e-06,-0.2937591018453341,-1.1989653121437325,2.24006762468301e-05,0.00390625,Desbalance de fases
30.82897442657527,12.032820046127876,0.0,64.4,64.4,0.3903088010529248,-0.0024356228070071,-2.0351740931424853,2.550486810262268,0.0006855636123928,0.00390625,99.1639467440021,37.479645927590425,0.0,130.0,130.0,0.3779563758625548,-0.0087621850126816,-2.171762209602649,2.855806107569382,0.0142254449571522,0.0078125,1603.4924861587135,603.815498071636,0.0,2584.0,2584.0,0.3765627237319466,-0.1442423811345331,-2.180474099827698,2.9187715668328336,0.2590639419907712,0.0078125,63.88872923807013,25.8188326516208,0.0,98.1,98.1,0.4041218687479517,-0.0054241750011327,-1.9559477631856927,2.030709375901914,0.000210942649967,0.00390625,109.95906933825468,44.183293210773456,0.0,188.5,188.5,0.4018158163457839,-0.0096847327195764,-1.9481008320163689,2.034196790723068,0.0022412656558997,0.00390625,0.5100316372264697,0.1935629203661719,0.0,1.0,1.0,0.3795115954350574,-3.900967494161161e-05,-2.110621716048425,2.9544118585998724,9.228740936057988e-06,0.0078125,48.370419193250726,19.22727107029,0.0,127.0,127.0,0.3975006086565576,-0.0037638083840764,-1.902343000810132,2.583497510253671,0.0001318391562294,0.00390625,9999.0,0.0,9999.0,9999.0,0.0,0.0,8.69262884782617e-16,,,0.0,0.0,2221.709633139996,379.4830023286633,0.0,3280.608,3280.608,0.1708067502017943,0.0889590412237366,-1.47729506600923,13.96635930543558,0.0,0.00390625,3289.231523596098,379.82845315407394,0.0,3471.188,3471.188,0.1154763507613503,0.0238975575012809,-8.190311400052332,67.56108606830384,0.0,0.00390625,263.8685987345109,32.48901931471988,0.0,279.0,279.0,0.1231257507355333,-0.0010018550906212,-6.74097986305086,51.067813505714014,0.0,0.00390625,222.43261534405485,24.941661575574795,0.0,226.0,226.0,0.1121313146320537,0.0015253390660735,-8.754165763543284,75.01550743116013,0.0,0.00390625,0.6530424466121802,0.1673835357293202,0.0,1.21,1.21,0.2563134090251925,-3.487062214346008e-05,-2.483402235372125,7.355596248838832,-2.927417335860663e-20,0.00390625,0.3207254152385974,0.1217764559055345,0.0,0.578,0.578,0.3796906952788299,-3.045603317422309e-05,-1.0476951348354024,0.1463678106698975,2.1955630018954966e-20,0.00390625,Desbalance de fases
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,Daño en el sensor de fondo
0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,Daño en el sensor de fondo
